postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,longitude,latitude
YO15 2AF,518300,466800,Unsurveyed/Urban,10,East Riding of Yorkshire,1,146700,FALSE,-0.193089569,54.08353287996427
TS7 9LY,453575,517215,Unsurveyed/Urban,40,Redcar and Cleveland,1,53000,FALSE,-1.173304471,54.54736258200421
LE8 4FG,458007,297646,Gleysols,70,Blaby,7,611700,TRUE,-1.145506617,52.573549431194294
HU4 6XS,504915,428528,Unsurveyed/Urban,10,"Kingston upon Hull, City of",7,176400,FALSE,-0.410717564,53.742583849349536
LS3 1AU,429196,434061,Unsurveyed/Urban,60,Leeds,1,9740700,FALSE,-1.558190189,53.80203534344002
IP24 3NQ,585615,283007,Unsurveyed/Urban,20,Breckland,1,183700,FALSE,0.7277418003439098,52.41356286208561
NR31 0NW,650727,305528,Cambisols,10,Great Yarmouth,1,123600,FALSE,1.700178107714403,52.58967323635467
B32 1BB,399331,284307,Unsurveyed/Urban,200,Birmingham,1,194600,FALSE,-2.011272912,52.45671360621233
DN9 2GA,475790,399991,Luvisols,40,North Lincolnshire,1,298200,FALSE,-0.859140559,53.49117873156142
HD6 3LR,413644,421216,Unsurveyed/Urban,130,Calderdale,1,172700,FALSE,-1.794880298,53.68722162497355
NR7 7FE,624885,310736,Unsurveyed/Urban,40,Broadland,1,,FALSE,1.3229372834496953,52.64770973165511
LE1 2ZF,459600,305100,Unsurveyed/Urban,60,Leicester,1,321400,FALSE,-1.120663345,52.64037936755554
TS18 5LT,442104,518090,Unsurveyed/Urban,20,Stockton-on-Tees,1,155900,FALSE,-1.350493858,54.55630683571012
NE64 6HT,430535,588091,Unsurveyed/Urban,20,Northumberland,1,56200,FALSE,-1.521986503,55.186166027880134
TS13 4EL,470962,519499,Stagnosols,60,Redcar and Cleveland,1,36600,FALSE,-0.904019015,54.565750405685044
NG16 2LD,449772,345472,Cambisols,130,Broxtowe,1,184900,FALSE,-1.259748357,53.00425917797499
S17 4AU,430656,379615,Unsurveyed/Urban,200,Sheffield,1,320800,FALSE,-1.541343689,53.31258954
WF2 9TB,430766,421385,Stagnosols,40,Wakefield,1,150200,FALSE,-1.535610465,53.68801663946197
YO43 3EE,487456,441964,Stagnosols,30,East Riding of Yorkshire,1,218100,FALSE,-0.671540979,53.86653028928531
BD20 8TU,400644,444971,Stagnosols,110,Craven,6,80500,FALSE,-1.991684376,53.900905535398735
DE3 2RT,434265,339363,Unsurveyed/Urban,90,Derby,1,,FALSE,-1.491465705,52.95055969358906
OL8 1JG,392388,404041,Unsurveyed/Urban,190,Oldham,1,103400,FALSE,-2.116311186,53.532966977231204
TD15 1QS,400132,651830,Unsurveyed/Urban,10,Northumberland,1,168100,FALSE,-1.999464219,55.759825472784605
NE16 4EQ,421012,561360,Unsurveyed/Urban,110,Gateshead,1,250000,FALSE,-1.673502326,54.946457826273914
YO24 3EF,457171,450431,Unsurveyed/Urban,20,York,1,119700,FALSE,-1.130432547,53.946833783992794
WS15 3RA,408102,317658,Cambisols,70,Lichfield,1,206300,FALSE,-1.881390699,52.75647276759079
PE6 8EN,514650,309760,Cambisols,10,South Kesteven,1,276000,FALSE,-0.305807488,52.67342746643263
DN35 9HE,529565,407948,Unsurveyed/Urban,10,North East Lincolnshire,1,141600,FALSE,-0.045750407,53.55217905733847
DH8 5RH,410939,550756,Unsurveyed/Urban,270,County Durham,1,112900,FALSE,-1.831154043,54.85148769791508
DN21 5EP,483406,386446,Gleysols,10,West Lindsey,1,217800,FALSE,-0.747960627,53.368308145716846
B19 2RN,407000,288900,Unsurveyed/Urban,110,Birmingham,1,204700,FALSE,-1.89831857,52.49796160508334
HU16 4QU,505193,432677,Unsurveyed/Urban,10,East Riding of Yorkshire,1,233400,FALSE,-0.40509228,53.77980471716544
NR32 2HJ,653843,293313,Unsurveyed/Urban,10,East Suffolk,1,116500,FALSE,1.7367492322336968,52.47865143516476
PE32 2DF,586194,313256,Luvisols,80,Breckland,1,379100,FALSE,0.7532012212610467,52.684988107166525
PE31 6UJ,568330,330118,Gleysols,10,King's Lynn and West Norfolk,3,222100,FALSE,0.4978545433528312,52.84226637053447
WF4 4PR,426816,417006,Cambisols,110,Wakefield,1,515000,FALSE,-1.595797151,53.64887531870236
HU4 6BA,506385,428169,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,158300,FALSE,-0.388561898,53.739060912205375
LS8 5RG,432084,435489,Unsurveyed/Urban,70,Leeds,1,94300,FALSE,-1.514194239,53.81470022043955
CW12 1UJ,386500,363700,Unsurveyed/Urban,80,Cheshire East,1,202400,FALSE,-2.203406182,53.17023936294671
DN15 8AR,487338,411488,Unsurveyed/Urban,10,North Lincolnshire,1,177500,TRUE,-0.681927796,53.59270305449124
LE3 9HU,456659,305399,Unsurveyed/Urban,80,Leicester,1,238200,FALSE,-1.164069187,52.643381444033324
B73 5RB,410959,294355,Unsurveyed/Urban,130,Birmingham,1,310900,FALSE,-1.839824335,52.546936932417765
NG7 2XU,452350,340566,Unsurveyed/Urban,60,Nottingham,1,967600,FALSE,-1.222127065,52.95991703341804
YO1 5YZ,466823,452640,Luvisols,20,York,1,,FALSE,-0.982915869,53.96553049943642
BD6 2NF,414621,428844,Unsurveyed/Urban,200,Bradford,1,92900,FALSE,-1.779729226,53.755755908591055
BD16 3WS,410665,439240,Unsurveyed/Urban,80,Bradford,1,309800,FALSE,-1.839371682,53.84928935053333
NE32 3UJ,434300,564300,Unsurveyed/Urban,10,South Tyneside,1,149600,FALSE,-1.46571497,54.97214263258282
B23 6JH,409989,292243,Unsurveyed/Urban,110,Birmingham,1,126600,FALSE,-1.854191177,52.527968844865754
NG16 2LU,449841,344535,Unsurveyed/Urban,110,Broxtowe,1,209900,FALSE,-1.258864405,52.99583063380259
LE7 9JJ,468197,303787,Stagnosols,170,Harborough,1,273600,FALSE,-0.993907171,52.62756715577803
M43 7WL,390339,399139,Unsurveyed/Urban,90,Tameside,1,164400,FALSE,-2.147071099,53.488871910876476
LS9 7EU,431837,434049,Unsurveyed/Urban,50,Leeds,1,292700,FALSE,-1.518093868,53.80177317081115
NG2 6BQ,458548,337595,Unsurveyed/Urban,30,Rushcliffe,6,345700,TRUE,-1.130405641,52.93257371
NN18 0AH,486825,288604,Unsurveyed/Urban,120,North Northamptonshire,1,172700,FALSE,-0.722736757,52.488452880188696
HG5 8ZS,434960,457520,Unsurveyed/Urban,60,Harrogate,1,329300,FALSE,-1.468006493,54.01251677434037
BD16 1LE,408534,438490,Stagnosols,150,Bradford,1,219100,FALSE,-1.871784061,53.84258737026595
NE16 6QF,417515,556732,Stagnosols,180,County Durham,1,96100,FALSE,-1.728374929,54.90500407942169
WF6 1WX,440334,424620,Unsurveyed/Urban,20,Wakefield,1,496300,FALSE,-1.390317542,53.716442552012445
LE3 0ZP,454610,301986,Stagnosols,80,Blaby,1,198000,FALSE,-1.194911184,52.612912195365276
TS8 9QD,449270,514594,Leptosols,40,Middlesbrough,1,195100,FALSE,-1.240285502,54.52424639
NG5 5FF,455713,344237,Unsurveyed/Urban,70,Nottingham,1,157300,FALSE,-1.171437812,52.99257491541907
PE30 4XZ,564751,320723,Gleysols,10,King's Lynn and West Norfolk,4,285200,FALSE,0.4400386251933235,52.75899261616053
SK6 4DF,394391,390838,Unsurveyed/Urban,110,Stockport,1,318300,FALSE,-2.08585174,53.41431831
NE68 7TQ,421916,631951,Cambisols,10,Northumberland,1,256300,FALSE,-1.653923897,55.580721780392444
PE33 0RJ,562851,311299,Luvisols,10,King's Lynn and West Norfolk,1,243600,FALSE,0.4072431458763919,52.67492512911211
LE12 8AT,456587,315952,Cambisols,50,Charnwood,1,543900,FALSE,-1.16332235,52.73824647118773
NR25 7QA,605704,336802,Leptosols,30,North Norfolk,1,524700,FALSE,1.0562043361572258,52.88930528720616
SK7 4LH,392502,387324,Unsurveyed/Urban,80,Stockport,1,248500,FALSE,-2.114186541,53.38270870193915
LS10 4NX,429321,428222,Unsurveyed/Urban,140,Leeds,1,141700,FALSE,-1.556845169,53.74954904798014
B8 2DQ,411227,288725,Unsurveyed/Urban,100,Birmingham,1,166900,FALSE,-1.836060504,52.49631863132266
SK8 5EA,387368,386702,Unsurveyed/Urban,60,Stockport,1,322100,FALSE,-2.191343878,53.37701889713234
S11 7QA,431482,384284,Unsurveyed/Urban,230,Sheffield,1,335500,FALSE,-1.528484342,53.35450788
HG3 2FW,428296,458171,Stagnosols,100,Harrogate,1,380600,FALSE,-1.569634119,54.01877429918579
TS22 5SX,443129,525862,Stagnosols,50,Stockton-on-Tees,1,255000,FALSE,-1.333507441,54.62606117394431
NG17 4JT,451071,359997,Unsurveyed/Urban,150,Ashfield,1,108100,FALSE,-1.238092609,53.13469172386618
DN31 1AB,526859,409382,Unsurveyed/Urban,10,North East Lincolnshire,1,89200,FALSE,-0.085989393,53.56572124583448
WF15 8JU,417974,424057,Unsurveyed/Urban,150,Kirklees,1,115600,FALSE,-1.729152783,53.71262647220786
LS12 4SU,426800,432247,Unsurveyed/Urban,70,Leeds,1,156000,FALSE,-1.594725385,53.78585999773587
LE11 1RG,454204,319213,Unsurveyed/Urban,40,Charnwood,1,181800,FALSE,-1.198075458,52.76780212263252
LE11 9GT,453960,320021,Unsurveyed/Urban,40,Charnwood,1,,FALSE,-1.201558602,52.77508932230372
TS19 0XX,442068,520071,Unsurveyed/Urban,20,Stockton-on-Tees,1,174800,FALSE,-1.350767785,54.57411153
ST16 3XB,393989,323369,Unsurveyed/Urban,100,Stafford,1,173700,FALSE,-2.090612109,52.80783602110512
LE5 2LZ,464576,304439,Unsurveyed/Urban,100,Harborough,1,204500,FALSE,-1.047267488,52.63386968343054
NE33 5AZ,435800,565700,Unsurveyed/Urban,10,South Tyneside,1,98000,FALSE,-1.442109658,54.98461756461314
SR2 7DP,437900,558700,Unsurveyed/Urban,40,Sunderland,1,148500,FALSE,-1.410217626,54.921562492705434
DH4 5QU,433528,549610,Unsurveyed/Urban,50,Sunderland,1,142000,FALSE,-1.479479086,54.84019179000844
IP19 8QF,639371,278436,Cambisols,30,East Suffolk,1,300400,FALSE,1.5134420282637173,52.35169246249078
WS2 9YE,401356,298698,Unsurveyed/Urban,120,Walsall,1,188700,FALSE,-1.981418613,52.58608632424257
OL1 2XT,392463,405910,Unsurveyed/Urban,220,Oldham,1,201600,FALSE,-2.115225388,53.54976725
NG2 7SN,456856,335851,Luvisols,30,Rushcliffe,5,298500,FALSE,-1.155880004,52.91707957550732
LS10 4FX,431132,427607,Arenosols,100,Leeds,1,209000,FALSE,-1.529445244,53.74391698
HD1 3UG,413325,415264,Unsurveyed/Urban,100,Kirklees,1,364300,FALSE,-1.79996366,53.63373256997302
B18 5RS,406010,288305,Unsurveyed/Urban,130,Birmingham,1,229600,FALSE,-1.912911886,52.49262419952558
YO31 8RH,460850,452605,Unsurveyed/Urban,10,York,1,304000,FALSE,-1.073954568,53.96595187665976
DN6 7QR,454441,407197,Cambisols,20,Doncaster,1,139400,FALSE,-1.179625356,53.55857956144864
LE12 7QR,460666,315509,Luvisols,50,Charnwood,1,243400,FALSE,-1.10299735,52.73382319
NG5 1FA,456782,342409,Unsurveyed/Urban,70,Nottingham,1,182100,FALSE,-1.155834015,52.97603246732568
DE14 2AZ,423966,323097,Unsurveyed/Urban,50,East Staffordshire,1,161600,TRUE,-1.645938355,52.804898357230776
NN15 5QX,489607,274916,Cambisols,80,North Northamptonshire,1,146800,FALSE,-0.685441692,52.36498050248584
NR25 7QN,606112,336756,Gleysols,20,North Norfolk,1,538000,FALSE,1.062230414607387,52.888736289024614
SK7 1RR,388947,384070,Unsurveyed/Urban,80,Stockport,1,522600,FALSE,-2.167516037,53.35339671210985
BD10 8PZ,417519,437815,Unsurveyed/Urban,160,Bradford,1,173800,FALSE,-1.735270262,53.8362973
WA16 8US,378098,374010,Stagnosols,70,Cheshire East,1,497900,FALSE,-2.329803971,53.26263153287817
ST13 7QS,404541,350900,Stagnosols,330,Staffordshire Moorlands,1,276000,FALSE,-1.933701726,53.05533603798469
LE8 0WT,468121,293686,Stagnosols,110,Harborough,1,332300,FALSE,-0.997103693,52.536784641746884
SK16 5ED,396301,397067,Unsurveyed/Urban,180,Tameside,1,190000,FALSE,-2.057191669,53.47032486371148
PE31 6LD,568716,330002,Gleysols,10,King's Lynn and West Norfolk,3,374000,FALSE,0.5035198139013751,52.841103947754625
WF12 9YX,424257,421315,Unsurveyed/Urban,40,Kirklees,1,202400,FALSE,-1.634174251,53.687728813796326
B13 9DF,408565,282898,Unsurveyed/Urban,150,Birmingham,1,295000,FALSE,-1.875418145,52.44398192057379
LE12 8AA,455271,315960,Cambisols,50,Charnwood,1,1998400,FALSE,-1.182810241,52.73845422205721
DE15 0ZL,427129,323433,Unsurveyed/Urban,80,East Staffordshire,1,247100,FALSE,-1.598992987,52.80776960937073
S61 2WR,442732,392677,Unsurveyed/Urban,30,Rotherham,1,157100,FALSE,-1.358343804,53.42915726
BD1 9NB,416177,434017,Unsurveyed/Urban,100,Bradford,1,,FALSE,-1.755860884,53.80220469397585
NE2 1NA,425400,565400,Unsurveyed/Urban,50,Newcastle upon Tyne,1,852700,FALSE,-1.604644756,54.98255815077091
SK7 4LW,392599,387587,Unsurveyed/Urban,80,Stockport,2,264800,FALSE,-2.112734538,53.38507408319715
NE30 1EH,435843,568706,Unsurveyed/Urban,30,North Tyneside,1,199300,FALSE,-1.441062592,55.01162558652684
BD20 6LX,404533,443224,Podsols,160,Bradford,1,188500,FALSE,-1.932522666,53.88518528239438
PE11 2EX,525200,322700,Unsurveyed/Urban,10,South Holland,1,178100,FALSE,-0.144933113,52.78735986299531
WS15 4PJ,408193,314503,Luvisols,90,Lichfield,1,311200,FALSE,-1.880120019,52.72810942415391
HX3 9LG,410099,422407,Stagnosols,120,Calderdale,1,153600,FALSE,-1.848519791,53.698006203349195
HG3 1SY,419911,454492,Stagnosols,190,Harrogate,1,727300,FALSE,-1.697843774,53.98609888402715
DN21 3BY,480573,391941,Podsols,10,West Lindsey,8,215100,TRUE,-0.789126394,53.418128131336694
LE15 9RF,486444,300390,Cambisols,140,Rutland,1,456700,FALSE,-0.725281897,52.594441657876764
B6 4SL,407435,288535,Unsurveyed/Urban,110,Birmingham,1,382200,FALSE,-1.891919015,52.49467462047403
NE61 6ET,421694,578491,Stagnosols,40,Northumberland,8,286300,FALSE,-1.66156211,55.100367333332336
YO3 7RS,460899,453378,Unsurveyed/Urban,10,York,1,,TRUE,-1.073053665,53.97289270032764
HU3 1DP,508454,429024,Unsurveyed/Urban,0,"Kingston upon Hull, City of",6,79000,FALSE,-0.356907918,53.746316824076075
WV8 1LX,387970,303122,Unsurveyed/Urban,110,South Staffordshire,1,243500,FALSE,-2.179152919,52.62572261598187
DL2 1BH,435100,512800,Stagnosols,40,Darlington,1,213900,FALSE,-1.459413285,54.50930111427182
NN9 5BH,486713,271389,Cambisols,80,North Northamptonshire,1,238500,FALSE,-0.72884147,52.33374497248842
LE5 3HH,460426,305016,Unsurveyed/Urban,70,Leicester,1,213300,FALSE,-1.108473624,52.63953314432754
BD22 9DU,404463,437687,Unsurveyed/Urban,210,Bradford,1,197700,FALSE,-1.933666047,53.835420120550715
NG11 9GE,454665,333280,Unsurveyed/Urban,50,Nottingham,1,128900,FALSE,-1.188892637,52.89419731989595
PE2 8TP,521121,296102,Unsurveyed/Urban,10,Peterborough,1,226200,FALSE,-0.215151031,52.549299150688384
NE11 9JW,422150,562278,Unsurveyed/Urban,10,Gateshead,1,129200,FALSE,-1.655666367,54.95465807099449
DE5 2FW,435729,352920,Planosols,120,Amber Valley,1,,FALSE,-1.468182157,53.07232515381026
DL10 4QS,417032,500791,Leptosols,130,Richmondshire,1,147300,FALSE,-1.739143957,54.40230259621547
B4 7DX,407621,287740,Unsurveyed/Urban,120,Birmingham,1,4104600,FALSE,-1.889197346,52.48752510298287
NE11 0WX,425054,559901,Unsurveyed/Urban,20,Gateshead,1,274400,FALSE,-1.610528908,54.93316152526663
NR6 6EX,625400,310800,Unsurveyed/Urban,40,Broadland,1,265900,FALSE,1.330579996313112,52.648070554223565
LS9 8HE,431054,433359,Unsurveyed/Urban,30,Leeds,1,3688300,FALSE,-1.530051167,53.79561884190776
NG1 3LW,457444,340327,Unsurveyed/Urban,40,Nottingham,1,753100,FALSE,-1.146345148,52.95724862
LE7 8RZ,469712,310718,Cambisols,110,Charnwood,1,,FALSE,-0.970065879,52.68967249664444
NG8 9HE,452350,340560,Unsurveyed/Urban,60,Nottingham,1,,FALSE,-1.222128033,52.95986310303775
LS1 9TT,429833,434079,Unsurveyed/Urban,50,Leeds,1,,FALSE,-1.548517027,53.802161126482275
S21 1GA,445180,380044,Unsurveyed/Urban,90,North East Derbyshire,1,164200,FALSE,-1.32330516,53.31540872789649
NG13 0GP,481440,334920,Stagnosols,60,Melton,1,339700,FALSE,-0.790573913,52.90555369526797
WS7 8LE,404011,309900,Unsurveyed/Urban,180,Lichfield,1,,FALSE,-1.942099633,52.686776558813634
NG1 1YQ,457804,340087,Unsurveyed/Urban,30,Nottingham,1,584300,FALSE,-1.141029637,52.955052851684194
LE16 7LT,473441,287252,Planosols,80,Harborough,1,96400,FALSE,-0.920102132,52.47826357858471
NE37 1UG,430380,557026,Unsurveyed/Urban,70,Sunderland,1,243700,FALSE,-1.527714949,54.907032354615524
TS4 2HY,450213,519364,Unsurveyed/Urban,10,Middlesbrough,1,131000,FALSE,-1.22490572,54.56701730907689
NE12 7HX,427547,569627,Unsurveyed/Urban,50,North Tyneside,1,218800,FALSE,-1.570692695,55.020427968966715
LS9 8HW,431189,433357,Unsurveyed/Urban,40,Leeds,1,271200,FALSE,-1.528002013,53.79559282
TS24 7HY,451535,532303,Unsurveyed/Urban,10,Hartlepool,7,95400,FALSE,-1.202190236,54.683152516788795
DN34 5LX,524641,407651,Unsurveyed/Urban,10,North East Lincolnshire,1,113200,FALSE,-0.120149262,53.55070180215891
LE15 0DN,486137,308843,Cambisols,110,Rutland,1,,FALSE,-0.727611069,52.670461759044805
S6 1AB,433879,392626,Unsurveyed/Urban,140,Sheffield,1,151600,FALSE,-1.491581587,53.429339966656215
SK10 9RY,391750,373748,Unsurveyed/Urban,150,Cheshire East,1,,FALSE,-2.125133586,53.260667362541106
LE12 7DB,458419,314667,Luvisols,50,Charnwood,1,225300,FALSE,-1.136419909,52.72650174736623
NE11 0HB,424380,559997,Unsurveyed/Urban,10,Gateshead,1,263600,FALSE,-1.621039211,54.93405740645313
NE7 7TA,426786,567258,Unsurveyed/Urban,60,Newcastle upon Tyne,1,245200,FALSE,-1.582815423,54.99918174382949
BD4 0AQ,419450,431073,Unsurveyed/Urban,170,Bradford,1,137900,FALSE,-1.706351231,53.775633121435064
SR7 8HH,440687,549234,Unsurveyed/Urban,80,County Durham,1,303300,FALSE,-1.368069731,54.83628437983797
DE14 9BR,425089,324308,Unsurveyed/Urban,50,East Staffordshire,1,,TRUE,-1.62918801,52.81573353249981
S75 4AW,427511,407428,Stagnosols,110,Barnsley,1,318100,FALSE,-1.586125319,53.56275222366621
LA2 7DA,364878,469311,Stagnosols,70,Craven,9,214200,FALSE,-2.538816267,54.11845773508966
TS19 8QF,441773,520801,Unsurveyed/Urban,30,Stockton-on-Tees,1,112500,FALSE,-1.355227284,54.580695853927715
LE2 1GF,459870,303607,Unsurveyed/Urban,80,Leicester,1,200200,FALSE,-1.116943953,52.62692964046775
PE2 2RX,516135,303110,Stagnosols,10,Peterborough,1,,FALSE,-0.286193126,52.613356873020265
DL6 2PE,437203,497526,Stagnosols,60,Hambleton,1,648900,FALSE,-1.428847563,54.37189120966806
YO2 5QD,457195,452054,Unsurveyed/Urban,20,York,1,,FALSE,-1.129763364,53.961416524171696
LN2 4EA,498565,372882,Unsurveyed/Urban,50,Lincoln,1,197700,FALSE,-0.524421906,53.243820007505256
NN17 3BW,490524,292164,Arenosols,100,North Northamptonshire,1,371400,FALSE,-0.667309156,52.51984795809856
TS23 1LZ,445676,523132,Unsurveyed/Urban,20,Stockton-on-Tees,1,129000,FALSE,-1.294485446,54.601305824018326
DL3 6PB,428900,514800,Unsurveyed/Urban,50,Darlington,1,126900,FALSE,-1.554969701,54.52766423239541
DN10 6LP,464656,392760,Arenosols,10,Doncaster,1,317300,FALSE,-1.028410894,53.427675946952945
NE27 0DA,430395,570522,Stagnosols,70,North Tyneside,1,255300,FALSE,-1.526056145,55.02830509686598
S19 6NG,442908,382853,Stagnosols,60,Sheffield,1,,FALSE,-1.357026354,53.34084477294052
NE38 7DW,431045,555639,Unsurveyed/Urban,50,Sunderland,1,88600,FALSE,-1.517492814,54.89452807167733
DN37 7PZ,521327,410577,Stagnosols,10,North East Lincolnshire,1,190400,FALSE,-0.169007043,53.5777636
NG31 9EW,492356,334971,Luvisols,60,South Kesteven,1,213900,FALSE,-0.628305234,52.90424955936225
WS8 7YB,401356,298698,Unsurveyed/Urban,120,Walsall,1,197200,FALSE,-1.981418613,52.58608632424257
DL10 6AE,425600,498900,Cambisols,50,Richmondshire,1,314400,FALSE,-1.607326625,54.384951586445304
NE99 1QZ,425058,564947,Unsurveyed/Urban,50,Newcastle upon Tyne,1,,FALSE,-1.610027962,54.97850474255551
LE11 3ZA,453941,319865,Unsurveyed/Urban,40,Charnwood,1,328800,FALSE,-1.201865861,52.77368898937852
LN11 9GX,532728,387424,Unsurveyed/Urban,30,East Lindsey,1,230200,FALSE,-0.006693798,53.36702267
WA14 3QL,375766,384050,Gleysols,30,Cheshire East,1,866600,FALSE,-2.365534022,53.35277431722642
LN1 3XR,497221,370656,Unsurveyed/Urban,10,Lincoln,1,212700,FALSE,-0.545233406,53.22406487614437
LS26 0RH,433194,428906,Unsurveyed/Urban,70,Leeds,1,196600,FALSE,-1.498042718,53.75546523690482
NR25 6NX,614098,339628,Cambisols,80,North Norfolk,1,366200,FALSE,1.1826292866738009,52.91139672395548
S3 7ER,434730,388108,Unsurveyed/Urban,60,Sheffield,1,103900,FALSE,-1.479270396,53.38867623687718
DE7 5HG,446288,341864,Unsurveyed/Urban,90,Erewash,1,234600,FALSE,-1.312177752,52.97214026
HU15 2BU,492427,430856,Cambisols,40,East Riding of Yorkshire,1,270800,FALSE,-0.599303242,53.76586210503144
NG16 1EJ,451186,344583,Unsurveyed/Urban,90,Broxtowe,1,243400,FALSE,-1.238819484,52.99613554228012
BD23 1PX,398525,451847,Stagnosols,110,Craven,1,139200,FALSE,-2.023969342,53.96270315355412
NE3 3BQ,423075,567789,Unsurveyed/Urban,80,Newcastle upon Tyne,1,260900,FALSE,-1.640781623,55.00413824040735
SK4 1NG,389003,391339,Unsurveyed/Urban,70,Stockport,1,141200,FALSE,-2.166930517,53.41873558723108
B14 7DG,407402,281797,Unsurveyed/Urban,150,Birmingham,1,286000,FALSE,-1.892552291,52.43410067186237
LS17 8XA,431916,439863,Unsurveyed/Urban,150,Leeds,1,151800,FALSE,-1.516293185,53.85402219669483
DN8 4HH,468783,414179,Stagnosols,10,Doncaster,8,101100,FALSE,-0.961615444,53.61964518952726
BD7 1XN,415354,432662,Unsurveyed/Urban,130,Bradford,1,1920800,FALSE,-1.768423657,53.79005086754075
NR32 4LH,654057,295158,Unsurveyed/Urban,20,East Suffolk,1,211000,FALSE,1.7412992965644687,52.49510304533249
NN8 5WB,487217,268700,Cambisols,100,North Northamptonshire,1,247200,FALSE,-0.722143233,52.30949656075007
PE23 4PB,539764,366748,Arenosols,40,East Lindsey,1,284100,FALSE,0.089894194,53.17948371692022
NG31 6QF,491480,335620,Unsurveyed/Urban,60,South Kesteven,1,164400,FALSE,-0.641143016,52.91023159158823
TS3 7PR,451336,518198,Unsurveyed/Urban,10,Middlesbrough,1,56300,FALSE,-1.207742002,54.55642724755545
DL1 1PG,429247,515214,Unsurveyed/Urban,40,Darlington,1,163100,FALSE,-1.549567352,54.53136484282993
NG3 3FB,458951,342301,Unsurveyed/Urban,100,Nottingham,1,124400,FALSE,-1.123556327,52.974828092268666
LN13 0DJ,541187,378409,Stagnosols,10,East Lindsey,1,238100,FALSE,0.11633213097530001,53.28385562784865
DH1 5AH,426226,544190,Unsurveyed/Urban,100,County Durham,1,308000,FALSE,-1.593659873,54.791920470440125
